reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,processed_text,tokens,tokens_cleaned,tokens_stemmed,label
9a093a2b-4277-4156-9a89-1cf538f61352,Kadex Suastika,https://play-lh.googleusercontent.com/a-/ALV-UjXT_GOvlOx6JH6d922Qisj-Ep65sJ8kBPnAy9TElZb9QMivjsEx,"Layanan aplikasi buruk,, 40 menit pesan makanan tidak dapat driver!!! Mau saya batalkan tidak bisa,, merugikan waktu saja Kita di paksa untuk memilih pengantaran prioritas Pas pilih pengantaran hemat 40 menit tidak dapat driver Memeras custemer,, dimana driver juga dapat tarif yang sama ketika kita pakai pengantaran prioritas,,",1,16,5.327.0,2024-10-26 18:57:41,Maaf ya atas ketidaknyamanan yang terjadi. Kalau Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami silakan pilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter . Terima kasih,2024-04-12 03:51:26,5.327.0,layan aplikasi buruk menit pesan makan driver mau batal rugi waktu paksa pilih antar prioritas pas pilih antar hemat menit driver peras custemer driver tarif sama pakai antar prioritas,"['layanan', 'aplikasi', 'buruk', 'menit', 'pesan', 'makanan', 'tidak', 'dapat', 'driver', 'mau', 'saya', 'batalkan', 'tidak', 'bisa', 'merugikan', 'waktu', 'saja', 'kita', 'di', 'paksa', 'untuk', 'memilih', 'pengantaran', 'prioritas', 'pas', 'pilih', 'pengantaran', 'hemat', 'menit', 'tidak', 'dapat', 'driver', 'memeras', 'custemer', 'dimana', 'driver', 'juga', 'dapat', 'tarif', 'yang', 'sama', 'ketika', 'kita', 'pakai', 'pengantaran', 'prioritas']","['layanan', 'aplikasi', 'buruk', 'menit', 'pesan', 'makanan', 'driver', 'mau', 'batalkan', 'merugikan', 'waktu', 'paksa', 'memilih', 'pengantaran', 'prioritas', 'pas', 'pilih', 'pengantaran', 'hemat', 'menit', 'driver', 'memeras', 'custemer', 'driver', 'tarif', 'sama', 'pakai', 'pengantaran', 'prioritas']","['layan', 'aplikasi', 'buruk', 'menit', 'pesan', 'makan', 'driver', 'mau', 'batal', 'rugi', 'waktu', 'paksa', 'pilih', 'antar', 'prioritas', 'pas', 'pilih', 'antar', 'hemat', 'menit', 'driver', 'peras', 'custemer', 'driver', 'tarif', 'sama', 'pakai', 'antar', 'prioritas']",negative
ed8e92ce-08d0-4e03-8290-fd224d1a198a,Helmi Octa,https://play-lh.googleusercontent.com/a-/ALV-UjWUPpJc6XcpZDZQmDiE2EaAAN2CPibxtAlI9ePDED8S7MUv6_mm,Tolong dong si Maps nya di Fix biar lebih akurat. masa Alamat saya di nomor sekian tapi di titiknya malah Jauh dari sebenarnya. jadi Titiknya gk Sesuai dengan Alamat sebenernya. padahal apk sebelah akurat banget kyk google maps,2,28,5.327.0,2024-10-16 10:21:48,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya. Terima kasih 🙏
",2024-10-16 10:47:49,5.327.0,dong si maps nya fix biar lebih akurat masa alamat nomor sekian titik malah jauh benar jadi titik gk sesuai alamat sebenernya padahal apk belah akurat banget kyk google maps,"['tolong', 'dong', 'si', 'maps', 'nya', 'di', 'fix', 'biar', 'lebih', 'akurat', 'masa', 'alamat', 'saya', 'di', 'nomor', 'sekian', 'tapi', 'di', 'titiknya', 'malah', 'jauh', 'dari', 'sebenarnya', 'jadi', 'titiknya', 'gk', 'sesuai', 'dengan', 'alamat', 'sebenernya', 'padahal', 'apk', 'sebelah', 'akurat', 'banget', 'kyk', 'google', 'maps']","['dong', 'si', 'maps', 'nya', 'fix', 'biar', 'lebih', 'akurat', 'masa', 'alamat', 'nomor', 'sekian', 'titiknya', 'malah', 'jauh', 'sebenarnya', 'jadi', 'titiknya', 'gk', 'sesuai', 'alamat', 'sebenernya', 'padahal', 'apk', 'sebelah', 'akurat', 'banget', 'kyk', 'google', 'maps']","['dong', 'si', 'maps', 'nya', 'fix', 'biar', 'lebih', 'akurat', 'masa', 'alamat', 'nomor', 'sekian', 'titik', 'malah', 'jauh', 'benar', 'jadi', 'titik', 'gk', 'sesuai', 'alamat', 'sebenernya', 'padahal', 'apk', 'belah', 'akurat', 'banget', 'kyk', 'google', 'maps']",negative
409a4d3b-7ab8-44a3-be8a-b510637eeb67,Meisa Diyah,https://play-lh.googleusercontent.com/a-/ALV-UjXgdT4m3-xfAEu02UXHqVSdploFkzgdECP0W5LraJaWugbxrIU,"Kurir nya sangat tidak ramah, saya seringkali di bentak bentak, saya sebagai penjual tdk bisa membantu banyak soal lokasi pembeli karna nomor HP juga privasi. Ada yg datang langsung nantang2",1,26,5.327.0,2024-10-18 16:28:00,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏
",2024-10-18 19:16:29,5.327.0,kurir nya sangat ramah seringkali bentak bentak jual tdk bantu banyak soal lokasi beli karna nomor hp privasi yg datang langsung nantang,"['kurir', 'nya', 'sangat', 'tidak', 'ramah', 'saya', 'seringkali', 'di', 'bentak', 'bentak', 'saya', 'sebagai', 'penjual', 'tdk', 'bisa', 'membantu', 'banyak', 'soal', 'lokasi', 'pembeli', 'karna', 'nomor', 'hp', 'juga', 'privasi', 'ada', 'yg', 'datang', 'langsung', 'nantang']","['kurir', 'nya', 'sangat', 'ramah', 'seringkali', 'bentak', 'bentak', 'penjual', 'tdk', 'membantu', 'banyak', 'soal', 'lokasi', 'pembeli', 'karna', 'nomor', 'hp', 'privasi', 'yg', 'datang', 'langsung', 'nantang']","['kurir', 'nya', 'sangat', 'ramah', 'seringkali', 'bentak', 'bentak', 'jual', 'tdk', 'bantu', 'banyak', 'soal', 'lokasi', 'beli', 'karna', 'nomor', 'hp', 'privasi', 'yg', 'datang', 'langsung', 'nantang']",negative
8b87b550-3fed-4cd9-a41a-631f5d7374b9,Alawiyah Hamdan,https://play-lh.googleusercontent.com/a-/ALV-UjVDitn5RC4vmTANo6g8jCwSFIFVsNFL6oa9wk0UVGkazY--sGg,"Sangat buruk, bisa2nya ada opsi ongkir hemat standar dan prioritas. Hemat yg katanya datang dalam waktu 1 jam eh 3 jam blm dtg auto cancel aja sih. Nexxtt jangaanlah ada opsi hemat kalaau caranya nyakitin",1,16,5.327.0,2024-10-26 16:17:06,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏
",2024-10-26 22:18:43,5.327.0,sangat buruk bisa opsi ongkir hemat standar prioritas hemat yg kata datang waktu jam eh jam blm dtg auto cancel aja sih nexxtt jangaanlah opsi hemat kalaau cara nyakitin,"['sangat', 'buruk', 'bisanya', 'ada', 'opsi', 'ongkir', 'hemat', 'standar', 'dan', 'prioritas', 'hemat', 'yg', 'katanya', 'datang', 'dalam', 'waktu', 'jam', 'eh', 'jam', 'blm', 'dtg', 'auto', 'cancel', 'aja', 'sih', 'nexxtt', 'jangaanlah', 'ada', 'opsi', 'hemat', 'kalaau', 'caranya', 'nyakitin']","['sangat', 'buruk', 'bisanya', 'opsi', 'ongkir', 'hemat', 'standar', 'prioritas', 'hemat', 'yg', 'katanya', 'datang', 'waktu', 'jam', 'eh', 'jam', 'blm', 'dtg', 'auto', 'cancel', 'aja', 'sih', 'nexxtt', 'jangaanlah', 'opsi', 'hemat', 'kalaau', 'caranya', 'nyakitin']","['sangat', 'buruk', 'bisa', 'opsi', 'ongkir', 'hemat', 'standar', 'prioritas', 'hemat', 'yg', 'kata', 'datang', 'waktu', 'jam', 'eh', 'jam', 'blm', 'dtg', 'auto', 'cancel', 'aja', 'sih', 'nexxtt', 'jangaanlah', 'opsi', 'hemat', 'kalaau', 'cara', 'nyakitin']",negative
aec77ac6-f709-48ff-a67a-ce553916a84c,Bella Ariska,https://play-lh.googleusercontent.com/a-/ALV-UjVXOp3AaLS1lkfmsV2Fa6lauFd5fpMEpe2EgpIoFMeswYT-oQ8,"Tolong buat ditingkat kan lagi , untuk apa banyak promo tpi smua driver gk mau terima , kaki sebagai konsumen sangat kecewa , apalagi terkhusus untuk driver mobil , banyak diskon tpi gk ada yg mau terima dengan alasan penjemputan jauh , lain kali gak usa di buat lah diskon² itu kalau gk mau jemput",1,12,5.327.0,2024-10-25 14:25:51,,,5.327.0,buat tingkat kan apa banyak promo tpi smua driver gk mau terima kaki konsumen sangat kecewa khusus driver mobil banyak diskon tpi gk yg mau terima alas jemput jauh kali gak usa buat lah diskon kalau gk mau jemput,"['tolong', 'buat', 'ditingkat', 'kan', 'lagi', 'untuk', 'apa', 'banyak', 'promo', 'tpi', 'smua', 'driver', 'gk', 'mau', 'terima', 'kaki', 'sebagai', 'konsumen', 'sangat', 'kecewa', 'apalagi', 'terkhusus', 'untuk', 'driver', 'mobil', 'banyak', 'diskon', 'tpi', 'gk', 'ada', 'yg', 'mau', 'terima', 'dengan', 'alasan', 'penjemputan', 'jauh', 'lain', 'kali', 'gak', 'usa', 'di', 'buat', 'lah', 'diskon²', 'itu', 'kalau', 'gk', 'mau', 'jemput']","['buat', 'ditingkat', 'kan', 'apa', 'banyak', 'promo', 'tpi', 'smua', 'driver', 'gk', 'mau', 'terima', 'kaki', 'konsumen', 'sangat', 'kecewa', 'terkhusus', 'driver', 'mobil', 'banyak', 'diskon', 'tpi', 'gk', 'yg', 'mau', 'terima', 'alasan', 'penjemputan', 'jauh', 'kali', 'gak', 'usa', 'buat', 'lah', 'diskon²', 'kalau', 'gk', 'mau', 'jemput']","['buat', 'tingkat', 'kan', 'apa', 'banyak', 'promo', 'tpi', 'smua', 'driver', 'gk', 'mau', 'terima', 'kaki', 'konsumen', 'sangat', 'kecewa', 'khusus', 'driver', 'mobil', 'banyak', 'diskon', 'tpi', 'gk', 'yg', 'mau', 'terima', 'alas', 'jemput', 'jauh', 'kali', 'gak', 'usa', 'buat', 'lah', 'diskon', 'kalau', 'gk', 'mau', 'jemput']",negative
e13dc30b-32c2-4934-a536-2c4e468464f8,Agnes Setiawati. B,https://play-lh.googleusercontent.com/a/ACg8ocJAovSOZxxick_kJq__RgZOeh3CMh_V_LBi-26gzwowKa9e=mo,"selama saya pakai hampir kurleb setahun, lumayan membantu.. cuman bug nya yg terkadang menganggu yg bikin ngefreeze.. Mohon untuk diperbaiki lagi",5,242,5.327.0,2024-10-16 10:15:03,,,5.327.0,lama pakai hampir kurleb tahun lumayan bantu cuman bug nya yg terkadang menganggu yg bikin ngefreeze mohon baik,"['selama', 'saya', 'pakai', 'hampir', 'kurleb', 'setahun', 'lumayan', 'membantu', 'cuman', 'bug', 'nya', 'yg', 'terkadang', 'menganggu', 'yg', 'bikin', 'ngefreeze', 'mohon', 'untuk', 'diperbaiki', 'lagi']","['selama', 'pakai', 'hampir', 'kurleb', 'setahun', 'lumayan', 'membantu', 'cuman', 'bug', 'nya', 'yg', 'terkadang', 'menganggu', 'yg', 'bikin', 'ngefreeze', 'mohon', 'diperbaiki']","['lama', 'pakai', 'hampir', 'kurleb', 'tahun', 'lumayan', 'bantu', 'cuman', 'bug', 'nya', 'yg', 'terkadang', 'menganggu', 'yg', 'bikin', 'ngefreeze', 'mohon', 'baik']",negative
9dbe28e0-9ff3-498b-990e-8b814806f1a0,Tika Atikah,https://play-lh.googleusercontent.com/a-/ALV-UjVCZQkGth7BIX5_VN2q4QfJ_yVlr_uxVY1MfTwtXRtH3DJcnUs,"INI SERIUS GAADA FITUR CANCEL SAAT GRABFOOD? Nunggu sampe 2jam gaada kejelasan buat dapet driver! Klik ""help"" diketerangan nya gabisa cancel soalnya masih aktif cari driver, kalo sudah lebih dari waktu yang ditentukan katanya baru muncul fitur cancel. Ya masa next order harus nunggu dulu kaya gitu?",1,8,5.327.0,2024-10-26 16:47:52,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏
",2024-10-26 22:14:08,5.327.0,serius gaada fitur cancel grabfood nunggu sampe jam gaada jelas buat dapet driver klik help terang nya gabisa cancel soal aktif cari driver kalo lebih waktu tentu kata baru muncul fitur cancel masa next order nunggu dulu kaya gitu,"['ini', 'serius', 'gaada', 'fitur', 'cancel', 'saat', 'grabfood', 'nunggu', 'sampe', 'jam', 'gaada', 'kejelasan', 'buat', 'dapet', 'driver', 'klik', 'help', 'diketerangan', 'nya', 'gabisa', 'cancel', 'soalnya', 'masih', 'aktif', 'cari', 'driver', 'kalo', 'sudah', 'lebih', 'dari', 'waktu', 'yang', 'ditentukan', 'katanya', 'baru', 'muncul', 'fitur', 'cancel', 'ya', 'masa', 'next', 'order', 'harus', 'nunggu', 'dulu', 'kaya', 'gitu']","['serius', 'gaada', 'fitur', 'cancel', 'grabfood', 'nunggu', 'sampe', 'jam', 'gaada', 'kejelasan', 'buat', 'dapet', 'driver', 'klik', 'help', 'diketerangan', 'nya', 'gabisa', 'cancel', 'soalnya', 'aktif', 'cari', 'driver', 'kalo', 'lebih', 'waktu', 'ditentukan', 'katanya', 'baru', 'muncul', 'fitur', 'cancel', 'masa', 'next', 'order', 'nunggu', 'dulu', 'kaya', 'gitu']","['serius', 'gaada', 'fitur', 'cancel', 'grabfood', 'nunggu', 'sampe', 'jam', 'gaada', 'jelas', 'buat', 'dapet', 'driver', 'klik', 'help', 'terang', 'nya', 'gabisa', 'cancel', 'soal', 'aktif', 'cari', 'driver', 'kalo', 'lebih', 'waktu', 'tentu', 'kata', 'baru', 'muncul', 'fitur', 'cancel', 'masa', 'next', 'order', 'nunggu', 'dulu', 'kaya', 'gitu']",negative
97ea0027-d893-4da1-a522-95ac9e9fa4b4,Han Yoo,https://play-lh.googleusercontent.com/a/ACg8ocIow6FojPDr33jofzY83AHE6bSSQnQ5fzSEldSsknoWLwfwHQ=mo,"1) Tolong benahin GPS-nya. Sdh bnr ngetik alamat & nyalain GPS di hp, tetep saja slh alias ngawur. Kasihan para driver nyasar trs & hrs balik lagi. 2) Mau menghubungi driver via chat nggak bs pdhl apk selalu di-upgrade. Jd sjk pemakaian, menghubungi via telepon. Semoga apk bs diperbaiki lebih baik lagi. Terima kasih",3,16,5.327.0,2024-10-24 09:12:17,,,5.327.0,benahin gpsnya sdh bnr ngetik alamat nyalain gps hp tetep slh alias ngawur kasihan driver nyasar trs hrs balik mau hubung driver via chat bs pdhl apk selalu diupgrade jd sjk pakai hubung via telepon moga apk bs baik lebih baik terima kasih,"['tolong', 'benahin', 'gpsnya', 'sdh', 'bnr', 'ngetik', 'alamat', 'nyalain', 'gps', 'di', 'hp', 'tetep', 'saja', 'slh', 'alias', 'ngawur', 'kasihan', 'para', 'driver', 'nyasar', 'trs', 'hrs', 'balik', 'lagi', 'mau', 'menghubungi', 'driver', 'via', 'chat', 'nggak', 'bs', 'pdhl', 'apk', 'selalu', 'diupgrade', 'jd', 'sjk', 'pemakaian', 'menghubungi', 'via', 'telepon', 'semoga', 'apk', 'bs', 'diperbaiki', 'lebih', 'baik', 'lagi', 'terima', 'kasih']","['benahin', 'gpsnya', 'sdh', 'bnr', 'ngetik', 'alamat', 'nyalain', 'gps', 'hp', 'tetep', 'slh', 'alias', 'ngawur', 'kasihan', 'driver', 'nyasar', 'trs', 'hrs', 'balik', 'mau', 'menghubungi', 'driver', 'via', 'chat', 'bs', 'pdhl', 'apk', 'selalu', 'diupgrade', 'jd', 'sjk', 'pemakaian', 'menghubungi', 'via', 'telepon', 'semoga', 'apk', 'bs', 'diperbaiki', 'lebih', 'baik', 'terima', 'kasih']","['benahin', 'gpsnya', 'sdh', 'bnr', 'ngetik', 'alamat', 'nyalain', 'gps', 'hp', 'tetep', 'slh', 'alias', 'ngawur', 'kasihan', 'driver', 'nyasar', 'trs', 'hrs', 'balik', 'mau', 'hubung', 'driver', 'via', 'chat', 'bs', 'pdhl', 'apk', 'selalu', 'diupgrade', 'jd', 'sjk', 'pakai', 'hubung', 'via', 'telepon', 'moga', 'apk', 'bs', 'baik', 'lebih', 'baik', 'terima', 'kasih']",negative
22bf4294-f239-4558-8579-f9514056214d,Riezka Setya,https://play-lh.googleusercontent.com/a-/ALV-UjWdWTYMW7e8zHrdzBCRO37PvqlBGswpLhht0g2XxGAHv0kLGR4g,"Minta tolong lebih protect lagi utk resto / tenan yg gabung di grab. Kalo mereka penipu (suka ngasih makanan gak sesuai menu, apalagi parah bgt nipunya (banyak review jelek), tolong di blacklist dong dari grabnya. Biar gada org lain lg yg kena",5,90,5.327.0,2024-10-17 09:56:40,,,5.327.0,minta lebih protect utk resto tenan yg gabung grab kalo tipu suka ngasih makan gak sesuai menu parah bgt nipunya banyak review jelek blacklist dong grabnya biar gada org lg yg kena,"['minta', 'tolong', 'lebih', 'protect', 'lagi', 'utk', 'resto', 'tenan', 'yg', 'gabung', 'di', 'grab', 'kalo', 'mereka', 'penipu', 'suka', 'ngasih', 'makanan', 'gak', 'sesuai', 'menu', 'apalagi', 'parah', 'bgt', 'nipunya', 'banyak', 'review', 'jelek', 'tolong', 'di', 'blacklist', 'dong', 'dari', 'grabnya', 'biar', 'gada', 'org', 'lain', 'lg', 'yg', 'kena']","['minta', 'lebih', 'protect', 'utk', 'resto', 'tenan', 'yg', 'gabung', 'grab', 'kalo', 'penipu', 'suka', 'ngasih', 'makanan', 'gak', 'sesuai', 'menu', 'parah', 'bgt', 'nipunya', 'banyak', 'review', 'jelek', 'blacklist', 'dong', 'grabnya', 'biar', 'gada', 'org', 'lg', 'yg', 'kena']","['minta', 'lebih', 'protect', 'utk', 'resto', 'tenan', 'yg', 'gabung', 'grab', 'kalo', 'tipu', 'suka', 'ngasih', 'makan', 'gak', 'sesuai', 'menu', 'parah', 'bgt', 'nipunya', 'banyak', 'review', 'jelek', 'blacklist', 'dong', 'grabnya', 'biar', 'gada', 'org', 'lg', 'yg', 'kena']",positive
782c9a2b-dda4-4ea7-9b1c-b5fce87227cf,Ahmad Asyhar,https://play-lh.googleusercontent.com/a/ACg8ocJ3Vzvo6ieXzxxV0LLI7EkqR7lbY0VIo6zs6XSp81h2mqBH-mA=mo,"Menggunakan grabfood saat hujan pesanan saya sudah ditangguhkan 2 kali selama 1 jam jadi 2 jam menunggu belum dapat makanannya dan malah batal karena tidak menemukan driver, hanya tertulis pesanan sudah diterima selama 2 jam sangat MENGECEWAKAN. Sistem grabfood saat sepi AMPAS mending di cancel dari awal dari pada nunggu 2 jam tidak dapat apa apa. Sistem aplikasinya sangat merugikan",1,15,5.327.0,2024-10-20 20:39:28,,,5.327.0,guna grabfood hujan pesan tangguh kali lama jam jadi jam tunggu makan malah batal temu driver tulis pesan terima lama jam sangat kecewa sistem grabfood sepi ampas mending cancel awal nunggu jam apa apa sistem aplikasi sangat rugi,"['menggunakan', 'grabfood', 'saat', 'hujan', 'pesanan', 'saya', 'sudah', 'ditangguhkan', 'kali', 'selama', 'jam', 'jadi', 'jam', 'menunggu', 'belum', 'dapat', 'makanannya', 'dan', 'malah', 'batal', 'karena', 'tidak', 'menemukan', 'driver', 'hanya', 'tertulis', 'pesanan', 'sudah', 'diterima', 'selama', 'jam', 'sangat', 'mengecewakan', 'sistem', 'grabfood', 'saat', 'sepi', 'ampas', 'mending', 'di', 'cancel', 'dari', 'awal', 'dari', 'pada', 'nunggu', 'jam', 'tidak', 'dapat', 'apa', 'apa', 'sistem', 'aplikasinya', 'sangat', 'merugikan']","['menggunakan', 'grabfood', 'hujan', 'pesanan', 'ditangguhkan', 'kali', 'selama', 'jam', 'jadi', 'jam', 'menunggu', 'makanannya', 'malah', 'batal', 'menemukan', 'driver', 'tertulis', 'pesanan', 'diterima', 'selama', 'jam', 'sangat', 'mengecewakan', 'sistem', 'grabfood', 'sepi', 'ampas', 'mending', 'cancel', 'awal', 'nunggu', 'jam', 'apa', 'apa', 'sistem', 'aplikasinya', 'sangat', 'merugikan']","['guna', 'grabfood', 'hujan', 'pesan', 'tangguh', 'kali', 'lama', 'jam', 'jadi', 'jam', 'tunggu', 'makan', 'malah', 'batal', 'temu', 'driver', 'tulis', 'pesan', 'terima', 'lama', 'jam', 'sangat', 'kecewa', 'sistem', 'grabfood', 'sepi', 'ampas', 'mending', 'cancel', 'awal', 'nunggu', 'jam', 'apa', 'apa', 'sistem', 'aplikasi', 'sangat', 'rugi']",negative
6877b7bc-1341-4f95-8b30-72799b1d047f,X krayzi,https://play-lh.googleusercontent.com/a-/ALV-UjUWONov2RoAUVh9w6ZqXdWGHnCsmFmaSTJmUPOuAq2aYbk0z9g,"Tolong untuk fitur pesanan kelompok, di tambah fitur di tanya dulu ke pelanggannya, meresahkan. Pesanan saya yang harusnya 30 menit tiba2 jadi 2 jam. Awalnya saya kira mungkin di jalan ada kendala, ternyata drivernya nerima banyak order tanpa konfirmasi. Dan itu membuat saya pribadi merasa tidak nyaman, karna harus menunggu sedangkan saya sudah lapar. Kalo memang mau nerima banyak usahakan tanyakan dulu ke pelangganya",2,8,5.327.0,2024-10-20 20:42:44,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya. Terima kasih 🙏
",2024-10-21 15:23:09,5.327.0,fitur pesan kelompok tambah fitur tanya dulu langgan resah pesan harus menit tiba jadi jam awal kira mungkin jalan kendala nyata drivernya nerima banyak order konfirmasi buat pribadi rasa nyaman karna tunggu lapar kalo memang mau nerima banyak usaha tanya dulu pelangganya,"['tolong', 'untuk', 'fitur', 'pesanan', 'kelompok', 'di', 'tambah', 'fitur', 'di', 'tanya', 'dulu', 'ke', 'pelanggannya', 'meresahkan', 'pesanan', 'saya', 'yang', 'harusnya', 'menit', 'tiba', 'jadi', 'jam', 'awalnya', 'saya', 'kira', 'mungkin', 'di', 'jalan', 'ada', 'kendala', 'ternyata', 'drivernya', 'nerima', 'banyak', 'order', 'tanpa', 'konfirmasi', 'dan', 'itu', 'membuat', 'saya', 'pribadi', 'merasa', 'tidak', 'nyaman', 'karna', 'harus', 'menunggu', 'sedangkan', 'saya', 'sudah', 'lapar', 'kalo', 'memang', 'mau', 'nerima', 'banyak', 'usahakan', 'tanyakan', 'dulu', 'ke', 'pelangganya']","['fitur', 'pesanan', 'kelompok', 'tambah', 'fitur', 'tanya', 'dulu', 'pelanggannya', 'meresahkan', 'pesanan', 'harusnya', 'menit', 'tiba', 'jadi', 'jam', 'awalnya', 'kira', 'mungkin', 'jalan', 'kendala', 'ternyata', 'drivernya', 'nerima', 'banyak', 'order', 'konfirmasi', 'membuat', 'pribadi', 'merasa', 'nyaman', 'karna', 'menunggu', 'lapar', 'kalo', 'memang', 'mau', 'nerima', 'banyak', 'usahakan', 'tanyakan', 'dulu', 'pelangganya']","['fitur', 'pesan', 'kelompok', 'tambah', 'fitur', 'tanya', 'dulu', 'langgan', 'resah', 'pesan', 'harus', 'menit', 'tiba', 'jadi', 'jam', 'awal', 'kira', 'mungkin', 'jalan', 'kendala', 'nyata', 'drivernya', 'nerima', 'banyak', 'order', 'konfirmasi', 'buat', 'pribadi', 'rasa', 'nyaman', 'karna', 'tunggu', 'lapar', 'kalo', 'memang', 'mau', 'nerima', 'banyak', 'usaha', 'tanya', 'dulu', 'pelangganya']",negative
342fc75b-fa44-4a2e-a7b7-777b01f01097,Ari Firnando,https://play-lh.googleusercontent.com/a-/ALV-UjVHgSRZDDyWG3EzULxD6FgG4w0NxJ8NAA9pB9glIRMeGU1tyIqH,"Saya sangat kecewa dengan aplikasi ini, saya dituduh menyerang driver padal tidak terjadi apapun, bahkan menyentuh pun tidak, tanpa ada investigasi akun saya di blokir bahkan setelah 4 tahun berlalu. Saya sekarang lebih proper ke gojek karena penumpang lebih di perhatikan dan tidak ada driver yg suka playing victim. Tambahan : gk driver gk aplikasinya ternyata sama, tidak user friendly.",1,4,5.327.0,2024-10-29 08:36:29,,,5.327.0,sangat kecewa aplikasi tuduh serang driver padal jadi apa bahkan sentuh investigasi akun blokir bahkan tahun lalu sekarang lebih proper gojek tumpang lebih perhati driver yg suka playing victim tambah gk driver gk aplikasi nyata sama user friendly,"['saya', 'sangat', 'kecewa', 'dengan', 'aplikasi', 'ini', 'saya', 'dituduh', 'menyerang', 'driver', 'padal', 'tidak', 'terjadi', 'apapun', 'bahkan', 'menyentuh', 'pun', 'tidak', 'tanpa', 'ada', 'investigasi', 'akun', 'saya', 'di', 'blokir', 'bahkan', 'setelah', 'tahun', 'berlalu', 'saya', 'sekarang', 'lebih', 'proper', 'ke', 'gojek', 'karena', 'penumpang', 'lebih', 'di', 'perhatikan', 'dan', 'tidak', 'ada', 'driver', 'yg', 'suka', 'playing', 'victim', 'tambahan', 'gk', 'driver', 'gk', 'aplikasinya', 'ternyata', 'sama', 'tidak', 'user', 'friendly']","['sangat', 'kecewa', 'aplikasi', 'dituduh', 'menyerang', 'driver', 'padal', 'terjadi', 'apapun', 'bahkan', 'menyentuh', 'investigasi', 'akun', 'blokir', 'bahkan', 'tahun', 'berlalu', 'sekarang', 'lebih', 'proper', 'gojek', 'penumpang', 'lebih', 'perhatikan', 'driver', 'yg', 'suka', 'playing', 'victim', 'tambahan', 'gk', 'driver', 'gk', 'aplikasinya', 'ternyata', 'sama', 'user', 'friendly']","['sangat', 'kecewa', 'aplikasi', 'tuduh', 'serang', 'driver', 'padal', 'jadi', 'apa', 'bahkan', 'sentuh', 'investigasi', 'akun', 'blokir', 'bahkan', 'tahun', 'lalu', 'sekarang', 'lebih', 'proper', 'gojek', 'tumpang', 'lebih', 'perhati', 'driver', 'yg', 'suka', 'playing', 'victim', 'tambah', 'gk', 'driver', 'gk', 'aplikasi', 'nyata', 'sama', 'user', 'friendly']",positive
